observed_on,latitude,longitude,scientific_name,common_name,iconic_taxon_name
2025-12-27,12.1693519383,76.7109096338,Saxicola caprata,Pied Bushchat,Aves
2025-12-27,12.1693519383,76.7109096338,Saxicola caprata,Pied Bushchat,Aves
2025-12-27,12.1693519383,76.7109096338,Prinia inornata,Plain Prinia,Aves
2025-12-27,12.1693519383,76.7109096338,Amandava amandava,Red Avadavat,Aves
2025-12-27,12.1693519383,76.7109096338,Pastor roseus,Rosy Starling,Aves
2025-12-27,12.1693519383,76.7109096338,Streptopelia decaocto,Eurasian Collared-Dove,Aves
2025-12-27,12.1693519383,76.7109096338,Acrocephalus stentoreus,Clamorous Reed Warbler,Aves
2025-12-27,12.1693519383,76.7109096338,Acrocephalus dumetorum,Blyth's Reed Warbler,Aves
2025-12-27,12.1693519383,76.7109096338,Lanius vittatus,Bay-backed Shrike,Aves
2025-12-27,12.1693519383,76.7109096338,Plocealauda affinis,Jerdon's Bushlark,Aves
2025-12-27,12.1693519383,76.7109096338,Iduna caligata,Booted Warbler,Aves
2025-12-27,12.1693519383,76.7109096338,Anthus rufulus,Paddyfield Pipit,Aves
2025-12-27,12.1693519383,76.7109096338,Lanius,Typical Shrikes,Aves
2025-12-27,12.1693519383,76.7109096338,Lanius vittatus,Bay-backed Shrike,Aves
2025-12-27,12.1693519383,76.7109096338,Alauda gulgula,Oriental Skylark,Aves
2025-12-27,12.1693519383,76.7109096338,Anthus rufulus,Paddyfield Pipit,Aves
2025-12-27,12.1693519383,76.7109096338,Pycnonotus luteolus,White-browed Bulbul,Aves
2025-12-27,12.1693519383,76.7109096338,Lanius vittatus,Bay-backed Shrike,Aves
2025-12-27,12.1693519383,76.7109096338,Saxicola caprata,Pied Bushchat,Aves
2025-12-27,12.1693519383,76.7109096338,Haliastur indus,Brahminy Kite,Aves
2025-12-27,12.1693519383,76.7109096338,Anthus godlewskii,Blyth's Pipit,Aves
2025-12-27,12.1693519383,76.7109096338,Anthus godlewskii,Blyth's Pipit,Aves
2025-12-27,12.1693519383,76.7109096338,Halcyon smyrnensis,White-throated Kingfisher,Aves
2025-12-27,12.1693519383,76.7109096338,Merops orientalis,Asian Green Bee-eater,Aves
2025-12-27,12.1693519383,76.7109096338,Cinnyris asiaticus,Purple Sunbird,Aves
2025-12-27,12.1693519383,76.7109096338,Euodice malabarica,Indian Silverbill,Aves
2025-09-18,14.6974939022,76.1503894056,Echis carinatus carinatus,Indian saw-scaled viper,Reptilia
2025-09-12,12.1554114931,76.0453179916,Elephas maximus indicus,Mainland Asian Elephant,Mammalia
2025-09-13,14.627755,75.68584,Melanophidium,,Reptilia
2025-12-30,12.4459091606,75.6850142777,Ardeola grayii,Indian Pond-Heron,Aves
2025-12-31,12.2779624931,76.6184448459,Dicrurus aeneus,Bronzed Drongo,Aves
2025-12-31,12.44070757,75.69470575,Hypsipetes ganeesa,Square-tailed Bulbul,Aves
2025-12-31,12.8010555556,74.8564666667,Rattus,Old World Rats,Mammalia
2025-12-31,12.44080479,75.69464122,Hypsipetes ganeesa,Square-tailed Bulbul,Aves
2025-12-31,12.44081569,75.6946282,Irena puella,Asian Fairy-bluebird,Aves
2025-10-19,12.4459091606,75.6850142777,Anura,Frogs and Toads,Amphibia
2025-12-31,13.7026555997,75.2351318997,Ocyceros griseus,Malabar Grey Hornbill,Aves
2025-12-31,13.6985603,75.2402284,Dinopium benghalense,Black-rumped Flameback,Aves
2025-12-31,13.6988385,75.240261,Dicrurus paradiseus,Greater Racket-tailed Drongo,Aves
2025-10-19,12.4459091606,75.6850142777,Anura,Frogs and Toads,Amphibia
2025-12-31,12.9735883333,77.691545,Hirundinidae,Swallows and Martins,Aves
2025-12-21,13.3105116683,77.7102628263,Lanius cristatus,Brown Shrike,Aves
2025-12-31,13.0649944444,77.6477388889,Corvus macrorhynchos,Large-billed Crow,Aves
2025-12-29,12.4429944444,75.7003027778,Amphiesma monticola,Wynad Keelback,Reptilia
2025-12-29,12.4514555556,75.6787194444,Ahaetulla farnsworthi,Farnsworth's Vine Snake,Reptilia
2025-12-29,12.0005254745,76.3355255127,Anatidae,"Ducks, Geese, and Swans",Aves
2025-12-28,12.8584795,77.5084195,Acrocephalus dumetorum,Blyth's Reed Warbler,Aves
2025-12-31,12.7961333333,74.8490333333,Hystrix indica,Indian Crested Porcupine,Mammalia
2025-12-20,12.9228495844,75.6557205319,Lycodon aulicus,Indian Wolf Snake,Reptilia
2025-12-30,12.9584890734,77.7168811485,Haliastur indus,Brahminy Kite,Aves
2025-12-30,12.7599940991,77.2788908333,Psammophilus,Rock Agamas,Reptilia
2025-12-30,12.7602622357,77.2785170004,Lepus nigricollis,Indian Hare,Mammalia
2025-12-31,13.753175,76.8555722222,Motacilla maderaspatensis,White-browed Wagtail,Aves
2025-12-30,12.6176290459,77.2876826154,Panthera pardus,Leopard,Mammalia
2025-12-30,12.7590863563,77.2795992717,Hystrix indica,Indian Crested Porcupine,Mammalia
2025-09-17,12.4459091606,75.6850142777,Sahyadriophis beddomei,Nilgiri keelback,Reptilia
2025-12-30,12.7601438633,77.2785776854,Rodentia,Rodents,Mammalia
2025-12-30,12.7602808745,77.2786018252,Mammalia,Mammals,Mammalia
2025-12-31,13.0684625524,77.7703214809,Aves,Birds,Aves
2025-12-30,12.7601330724,77.2788076848,Hystrix indica,Indian Crested Porcupine,Mammalia
2025-12-28,12.8584795,77.5084195,Acrocephalidae,Reed Warblers and Allies,Aves
2025-12-25,12.9628669,77.577509,Felis catus,Domestic Cat,Mammalia
2025-12-27,13.3377544,77.4190745,Dicaeum erythrorhynchos,Pale-billed Flowerpecker,Aves
2025-12-27,13.3377526209,77.4191331368,Dicrurus leucophaeus,Ashy Drongo,Aves
2025-12-27,13.3378152576,77.4191331368,Euphlyctis,Skittering Frogs,Amphibia
2025-12-27,13.3384311841,77.4207746487,Passer domesticus,House Sparrow,Aves
2025-12-27,13.3386190935,77.4211251808,Motacilla maderaspatensis,White-browed Wagtail,Aves
2025-12-28,12.8543147,77.5099453,Ocyceros birostris,Indian Grey Hornbill,Aves
2025-12-28,12.8543147,77.5099453,Eudynamys scolopaceus,Asian Koel,Aves
2025-12-28,12.8543147,77.5099453,Psittacula krameri,Rose-ringed Parakeet,Aves
2025-12-28,12.8543147,77.5099453,Milvus migrans,Black Kite,Aves
2025-12-28,12.8543147,77.5099453,Ocyceros birostris,Indian Grey Hornbill,Aves
2025-12-28,12.8543147,77.5099453,Psilopogon haemacephalus,Coppersmith Barbet,Aves
2025-12-28,12.8543147,77.5099453,Dendrocitta vagabunda,Rufous Treepie,Aves
2025-12-28,12.8543147,77.5099453,Dinopium benghalense,Black-rumped Flameback,Aves
2025-12-28,12.8543147,77.5099453,Oriolus kundoo,Indian Golden Oriole,Aves
2025-12-28,12.8543147,77.5099453,Coracina macei,Indian Cuckooshrike,Aves
2025-12-28,12.8543147,77.5099453,Copsychus saularis,Oriental Magpie-Robin,Aves
2025-12-28,12.8543147,77.5099453,Oriolus kundoo,Indian Golden Oriole,Aves
2025-12-28,12.8543147,77.5099453,Psilopogon viridis,White-cheeked Barbet,Aves
2025-12-28,12.8543147,77.5099453,Spilopelia senegalensis,Laughing Dove,Aves
2025-12-28,12.8543147,77.5099453,Zosterops palpebrosus,Indian White-eye,Aves
2025-12-29,12.8543147,77.5099453,Pastor roseus,Rosy Starling,Aves
2025-12-29,12.8543147,77.5099453,Halcyon smyrnensis,White-throated Kingfisher,Aves
2025-12-28,12.8543147,77.5099453,Butastur teesa,White-eyed Buzzard,Aves
2025-12-28,12.8543147,77.5099453,Hieraaetus pennatus,Booted Eagle,Aves
2025-12-28,12.8543147,77.5099453,Cyornis tickelliae,Tickell's Blue Flycatcher,Aves
2025-12-30,12.8807244976,77.6883845126,Oriolus kundoo,Indian Golden Oriole,Aves
2025-12-30,12.8840938262,77.6884824667,Oriolus kundoo,Indian Golden Oriole,Aves
2025-12-30,12.2199451197,75.6558133261,Minervarya,,Amphibia
2025-12-30,12.3732468924,75.7233296208,Raorchestes glandulosus,Southern Bubble-nest Frog,Amphibia
2025-12-30,12.2560530717,75.6193154831,Raorchestes chromasynchysi,,Amphibia
2025-12-30,12.2184407102,75.6575421672,Nyctibatrachus kempholeyensis,Kempholey Night Frog,Amphibia
2025-12-30,12.2849858417,75.6192736959,Nyctibatrachus sanctipalustris,,Amphibia
2025-12-30,12.2664295652,75.6041983027,Raorchestes chromasynchysi,,Amphibia
2025-12-30,12.2182251895,75.6577892936,Nyctibatrachus grandis,,Amphibia
2025-12-30,12.2182401257,75.657767242,Hylarana montana,Mountain Golden-backed frog,Amphibia
2025-12-31,12.3022273599,75.7691596965,Blaira ornata,Malabar Torrent Toad,Amphibia
2025-12-31,12.2224072183,75.6553109668,Raorchestes anili,Anil's Bush Frog,Amphibia
2025-12-31,12.3080366851,75.7354042889,Micrixalus elegans,Elegant Bubble-nest Frog,Amphibia
2025-12-31,12.3979029689,75.786651747,Cnemaspis,Round-eyed Geckos,Reptilia
2025-12-31,12.3852089952,75.6048751515,Raorchestes ponmudi,Large Ponmudi Bush Frog,Amphibia
2025-12-27,12.9509485094,75.8140905574,Threskiornis melanocephalus,Black-headed Ibis,Aves
2025-12-27,12.9653566758,75.8578662202,Anas poecilorhyncha,Indian Spot-billed Duck,Aves
2025-12-28,12.8584795,77.5084195,Spilopelia senegalensis,Laughing Dove,Aves
2025-12-28,12.8584795,77.5084195,Centropus sinensis,Greater Coucal,Aves
2025-12-28,12.8584795,77.5084195,Ardea coromanda,Eastern Cattle-Egret,Aves
2025-12-28,12.8584795,77.5084195,Elanus caeruleus,Black-winged Kite,Aves
2025-12-28,12.8584795,77.5084195,Merops orientalis,Asian Green Bee-eater,Aves
2025-12-28,12.8584795,77.5084195,Haliastur indus,Brahminy Kite,Aves
2025-12-28,12.8584795,77.5084195,Halcyon smyrnensis,White-throated Kingfisher,Aves
2025-12-28,12.8584795,77.5084195,Dicrurus macrocercus,Black Drongo,Aves
2025-12-28,12.8584795,77.5084195,Plocealauda affinis,Jerdon's Bushlark,Aves
2025-12-28,12.8584795,77.5084195,Orthotomus sutorius,Common Tailorbird,Aves
2025-12-28,12.8584795,77.5084195,Pycnonotus cafer,Red-vented Bulbul,Aves
2025-12-28,12.8584795,77.5084195,Acridotheres tristis,Common Myna,Aves
2025-12-28,12.8584795,77.5084195,Acridotheres fuscus,Jungle Myna,Aves
2025-12-28,12.8584795,77.5084195,Pastor roseus,Rosy Starling,Aves
2025-12-30,12.9025489202,75.0925397873,Hoplobatrachus,Crowned Bullfrogs and Tiger Frogs,Amphibia
2025-12-31,12.8981303987,75.0917099789,Polypedates,whipping frogs,Amphibia
2025-12-28,12.8584795,77.5084195,Leptocoma zeylonica,Purple-rumped Sunbird,Aves
2025-12-28,12.8584795,77.5084195,Saxicola caprata,Pied Bushchat,Aves
2025-12-28,12.8619766805,77.5077310586,Copsychus fulicatus,Indian Robin,Aves
2025-12-28,12.8619766805,77.5077310586,Copsychus fulicatus,Indian Robin,Aves
2025-12-28,12.8584795,77.5084195,Phalacrocoracidae,Cormorants and Shags,Aves
2025-12-28,12.8584795,77.5084195,Athene brama,Spotted Owlet,Aves
2025-12-28,12.8584795,77.5084195,Dendrocitta vagabunda,Rufous Treepie,Aves
2025-12-30,12.7925689562,77.3448694727,Melursus ursinus,Sloth Bear,Mammalia
2025-12-30,12.759832236,77.2786715627,Cnemaspis,Round-eyed Geckos,Reptilia
2025-12-28,12.8584795,77.5084195,Hierococcyx varius,Common Hawk-Cuckoo,Aves
2025-12-28,12.8584795,77.5084195,Anthus,Pipits,Aves
2025-12-28,12.8584795,77.5084195,Hieraaetus pennatus,Booted Eagle,Aves
2025-12-28,12.8584795,77.5084195,Pernis ptilorhynchus ruficollis,Oriental Honey-Buzzard (Indian),Aves
2025-12-31,13.0203338173,77.5682724782,Monticola cinclorhyncha,Blue-capped Rock-Thrush,Aves
2025-12-31,13.021252006,77.5704491451,Zosterops palpebrosus,Indian White-eye,Aves
2025-12-31,13.021327716,77.5706832167,Psilopogon haemacephalus,Coppersmith Barbet,Aves
2025-12-31,13.021241061,77.5704692361,Sturnia malabarica,Chestnut-tailed Starling,Aves
2025-12-31,13.0217607135,77.5709472534,Hypothymis azurea,Black-naped Monarch,Aves
2025-12-31,13.0217522662,77.5710088034,Phylloscopus nitidus,Green Warbler,Aves
2025-12-31,13.021705857,77.5709227378,Psilopogon viridis,White-cheeked Barbet,Aves
2025-12-31,13.0217161889,77.5709428266,Passeriformes,Perching Birds,Aves
2025-12-20,13.3100451816,77.7103376687,Cinnyris asiaticus,Purple Sunbird,Aves
2025-12-27,13.2185178,77.4429463,Merops philippinus,Blue-tailed Bee-eater,Aves
2025-12-27,13.3730935263,77.577032745,Clanga clanga,Greater Spotted Eagle,Aves
2025-12-27,13.2185178,77.4429463,Lanius vittatus,Bay-backed Shrike,Aves
2025-12-28,12.9161840846,77.6164886327,Pelecanus philippensis,Spot-billed Pelican,Aves
2025-12-28,12.9183124703,77.6800969988,Tringa glareola,Wood Sandpiper,Aves
2025-12-20,12.9663460079,75.6751219556,Acritillas indica,Yellow-browed Bulbul,Aves
2025-12-26,13.1227761135,74.9933188409,Rhacophorus malabaricus,Malabar Gliding Frog,Amphibia
2025-12-26,13.1227761135,74.9933188409,Boiga nuchalis,Collared Cat Snake,Reptilia
2025-12-30,12.7595699848,77.2786799446,Hystrix indica,Indian Crested Porcupine,Mammalia
2025-12-30,12.7823596682,77.2967737934,Melursus ursinus,Sloth Bear,Mammalia
2025-12-30,13.1781291944,77.5313110278,Naja naja,Indian Cobra,Reptilia
2025-11-22,13.0717543156,77.5783148701,Monticola cinclorhyncha,Blue-capped Rock-Thrush,Aves
2025-11-22,13.0717543156,77.5783148701,Phaenicophaeus viridirostris,Blue-faced Malkoha,Aves
2025-11-22,13.0717543156,77.5783148701,Terpsiphone paradisi,Indian Paradise-Flycatcher,Aves
2025-11-20,13.0717543156,77.5783148701,Loris lydekkerianus,Grey Slender Loris,Mammalia
2025-12-07,12.4243602989,76.6563491151,Chloropsis jerdoni,Jerdon's Leafbird,Aves
2025-12-31,12.8686305639,77.3361868167,Ardeola grayii,Indian Pond-Heron,Aves
2025-12-31,12.8686305639,77.3361868167,Ardea,Great Herons and Egrets,Aves
2025-12-31,12.8686305639,77.3361868167,Athene brama,Spotted Owlet,Aves
2025-12-31,12.8686305639,77.3361868167,Halcyon smyrnensis,White-throated Kingfisher,Aves
2025-12-31,12.8686305639,77.3361868167,Motacilla maderaspatensis,White-browed Wagtail,Aves
2025-12-31,12.8686305639,77.3361868167,Hirundo smithii,Wire-tailed Swallow,Aves
2025-12-31,12.8686305639,77.3361868167,Egretta,Small Egrets and Herons,Aves
2025-12-31,12.8686305639,77.3361868167,Ardea,Great Herons and Egrets,Aves
2025-12-31,12.8686305639,77.3361868167,Microcarbo niger,Little Cormorant,Aves
2025-12-31,12.8686305639,77.3361868167,Ardea,Great Herons and Egrets,Aves
2025-12-10,12.3152916667,76.5629766667,Saxicola caprata,Pied Bushchat,Aves
2025-12-10,12.314925,76.5623316667,Iduna caligata,Booted Warbler,Aves
2025-12-10,12.3148916667,76.5622633333,Iduna caligata,Booted Warbler,Aves
2025-12-10,12.3148916667,76.5622583333,Iduna caligata,Booted Warbler,Aves
2025-12-10,12.3148916667,76.5622566667,Prinia sylvatica,Jungle Prinia,Aves
2025-12-10,12.3148333333,76.5618733333,Ardea coromanda,Eastern Cattle-Egret,Aves
2025-12-10,12.31488,76.56202,Tringa glareola,Wood Sandpiper,Aves
2025-12-10,12.314935,76.56178,Pericrocotus cinnamomeus,Small Minivet,Aves
2025-12-10,12.3152833333,76.5611833333,Anhinga melanogaster,Oriental Darter,Aves
2025-12-10,12.3152416667,76.560665,Anastomus oscitans,Asian Openbill,Aves
2025-12-10,12.315185,76.5605716667,Tachyspiza badia,Shikra,Aves
2025-12-10,12.31512,76.5604616667,Alcedo atthis,Common Kingfisher,Aves
2025-12-10,12.3150333333,76.5603783333,Argya affinis,Yellow-billed Babbler,Aves
2025-12-10,12.3152133333,76.5606583333,Zosterops palpebrosus,Indian White-eye,Aves
2025-12-10,12.3153133333,76.5610283333,Cyornis tickelliae,Tickell's Blue Flycatcher,Aves
2025-12-10,12.3150566667,76.5625766667,Tringa glareola,Wood Sandpiper,Aves
2025-12-10,12.31529,76.56256,Tringa glareola,Wood Sandpiper,Aves
2025-12-10,12.3154916667,76.5626216667,Pseudibis papillosa,Red-naped Ibis,Aves
2025-12-10,12.3154966667,76.5626233333,Lanius schach,Long-tailed Shrike,Aves
2025-12-10,12.315605,76.5626566667,Anastomus oscitans,Asian Openbill,Aves
2025-12-10,12.3158983333,76.562725,Egretta garzetta,Little Egret,Aves
2025-12-10,12.3159333333,76.5627133333,Pseudibis papillosa,Red-naped Ibis,Aves
2025-12-10,12.3163116667,76.5630433333,Prinia socialis,Ashy Prinia,Aves
2025-12-10,12.3164516667,76.5631083333,Prinia inornata,Plain Prinia,Aves
2025-12-10,12.3164516667,76.5631033333,Iduna caligata,Booted Warbler,Aves
2025-12-10,12.31645,76.5631066667,Prinia inornata,Plain Prinia,Aves
2025-12-10,12.3164466667,76.5631,Prinia socialis,Ashy Prinia,Aves
2025-12-10,12.316475,76.5631,Dicrurus macrocercus,Black Drongo,Aves
2025-12-10,12.316335,76.563095,Dicrurus macrocercus,Black Drongo,Aves
2025-12-10,12.3162783333,76.5630466667,Prinia socialis,Ashy Prinia,Aves
2025-12-10,12.3162833333,76.5630433333,Acrocephalus dumetorum,Blyth's Reed Warbler,Aves
2025-12-10,12.3153016667,76.5625383333,Anastomus oscitans,Asian Openbill,Aves
2025-12-10,12.3152833333,76.56325,Copsychus fulicatus,Indian Robin,Aves
2025-12-31,12.6295980732,77.5653437153,Cnemaspis,Round-eyed Geckos,Reptilia
2025-12-30,12.7592975965,77.2782581672,Cnemaspis,Round-eyed Geckos,Reptilia
2025-12-14,13.019908472,77.7542850204,Psittacula krameri,Rose-ringed Parakeet,Aves
2026-01-01,12.3171747238,76.6213044987,Merops philippinus,Blue-tailed Bee-eater,Aves
2025-12-31,12.3749220495,75.7831759937,Raorchestes glandulosus,Southern Bubble-nest Frog,Amphibia
2025-12-31,12.2316079492,75.6526410207,Indirana,Indian frogs,Amphibia
2025-12-31,12.2763240218,75.6641200101,Micrixalus saxicola,Malabar Tropical Frog,Amphibia
2025-12-31,12.2259792776,75.6542843394,Rhacophorus malabaricus,Malabar Gliding Frog,Amphibia
2025-12-31,12.362542477,75.6552822969,Raorchestes ponmudi,Large Ponmudi Bush Frog,Amphibia
2026-01-01,13.6323237,74.6702224,Actitis hypoleucos,Common Sandpiper,Aves
2026-01-01,12.2955886186,76.6350824745,Nectariniidae,Sunbirds and Spiderhunters,Aves
2025-10-02,11.7994301416,76.5874589825,Sarcogyps calvus,Red-headed Vulture,Aves
2026-01-01,13.6323237,74.6702224,Chroicocephalus brunnicephalus,Brown-headed Gull,Aves
2025-12-31,12.9715987,77.5945627,Hemidactylus whitakeri,Whitaker’s Termite Hill Gecko,Reptilia
2025-12-31,12.9715987,77.5945627,Echis carinatus carinatus,Indian saw-scaled viper,Reptilia
2026-01-01,13.6323237,74.6702224,Thalasseus bengalensis,Lesser Crested Tern,Aves
2026-01-01,13.6323237,74.6702224,Xenus cinereus,Terek Sandpiper,Aves
2026-01-01,13.6323237,74.6702224,Anarhynchus atrifrons,Tibetan Sand-Plover,Aves
2026-01-01,13.6323237,74.6702224,Calidris alba,Sanderling,Aves
2026-01-01,13.6323237,74.6702224,Tringa nebularia,Common Greenshank,Aves
2026-01-01,13.6323237,74.6702224,Xenus cinereus,Terek Sandpiper,Aves
2025-11-11,12.4459091606,75.6850142777,Columba livia domestica,Feral Pigeon,Aves
2025-10-13,12.4459091606,75.6850142777,Aves,Birds,Aves
2025-12-31,13.5644172,75.1310049,Polypedates occidentalis,Western Tree Frog,Amphibia
2025-08-02,13.0347275768,77.5729720957,Orthotomus sutorius,Common Tailorbird,Aves
2026-01-01,12.9755061,77.6898011,Oriolus chinensis,Black-naped Oriole,Aves
2026-01-01,12.9755061,77.6898011,Psittacula krameri,Rose-ringed Parakeet,Aves
2026-01-01,12.9755061,77.6898011,Ardea intermedia,Medium Egret,Aves
2026-01-01,12.9583478531,77.7143475478,Pelecanus philippensis,Spot-billed Pelican,Aves
2026-01-01,12.9755061,77.6898011,Threskiornis melanocephalus,Black-headed Ibis,Aves
2026-01-01,12.9755061,77.6898011,Phalacrocorax carbo,Great Cormorant,Aves
2026-01-01,12.9755061,77.6898011,Fowlea piscator,Chequered Keelback,Reptilia
2026-01-01,12.9755061,77.6898011,Phylloscopus trochiloides,Greenish Warbler,Aves
2026-01-01,12.9755061,77.6898011,Ardeola grayii,Indian Pond-Heron,Aves
2026-01-01,12.9755061,77.6898011,Threskiornis melanocephalus,Black-headed Ibis,Aves
2026-01-01,12.9755061,77.6898011,Hirundo rustica,Barn Swallow,Aves
2026-01-01,12.9755061,77.6898011,Mycteria leucocephala,Painted Stork,Aves
2026-01-01,12.9755061,77.6898011,Athene brama,Spotted Owlet,Aves
2026-01-01,13.7895,76.840725,Pseudibis papillosa,Red-naped Ibis,Aves
2025-12-27,13.1227761135,74.9933188409,Oriolus xanthornus,Black-hooded Oriole,Aves
2026-01-01,13.7896888889,76.8403833333,Anas poecilorhyncha,Indian Spot-billed Duck,Aves
2026-01-01,13.7896888889,76.8403833333,Aves,Birds,Aves
2026-01-01,13.7479805556,76.8552055556,Canis aureus,Golden Jackal,Mammalia
2026-01-01,13.7895416667,76.8406694444,Ardea cinerea,Grey Heron,Aves
2026-01-01,13.7895416667,76.8406694444,Vanellus indicus,Red-wattled Lapwing,Aves
2026-01-01,13.7530777778,76.8556361111,Centropus sinensis,Greater Coucal,Aves
2026-01-01,12.9609481,77.4807087,Tringa ochropus,Green Sandpiper,Aves
2026-01-01,12.9609481,77.4807087,Thinornis dubius,Little Ringed Plover,Aves
2026-01-01,12.9609481,77.4807087,Anas poecilorhyncha,Indian Spot-billed Duck,Aves
2026-01-01,12.9609481,77.4807087,Spatula clypeata,Northern Shoveler,Aves
2026-01-01,12.9609481,77.4807087,Spatula clypeata,Northern Shoveler,Aves
2026-01-01,12.9609481,77.4807087,Thinornis dubius,Little Ringed Plover,Aves
2026-01-01,12.9609481,77.4807087,Tringa ochropus,Green Sandpiper,Aves
2026-01-01,12.9609481,77.4807087,Spatula clypeata,Northern Shoveler,Aves
2026-01-01,12.9609481,77.4807087,Spatula querquedula,Garganey,Aves
2026-01-01,12.9609481,77.4807087,Spatula querquedula,Garganey,Aves
2026-01-01,12.9609481,77.4807087,Spatula clypeata,Northern Shoveler,Aves
2026-01-01,12.9609481,77.4807087,Spatula querquedula,Garganey,Aves
2026-01-01,12.9609481,77.4807087,Spatula querquedula,Garganey,Aves
2026-01-01,12.9609481,77.4807087,Spatula querquedula,Garganey,Aves
2026-01-01,12.9609481,77.4807087,Spatula querquedula,Garganey,Aves
2026-01-01,12.9609481,77.4807087,Spatula clypeata,Northern Shoveler,Aves
2026-01-01,12.9609481,77.4807087,Tringa,"Shanks, Tattlers, and Allies",Aves
2026-01-01,12.9609481,77.4807087,Spatula querquedula,Garganey,Aves
2026-01-01,12.9609481,77.4807087,Pavo cristatus,Indian Peafowl,Aves
2026-01-01,12.2779495067,76.6184009348,Pseudibis papillosa,Red-naped Ibis,Aves
2026-01-01,13.7531388889,76.8556277778,Ardeola grayii,Indian Pond-Heron,Aves
2026-01-01,12.3151576781,76.623607537,Athene brama,Spotted Owlet,Aves
2026-01-01,13.7123346,75.2524636,Upupa epops,Common Hoopoe,Aves
2026-01-01,13.7123346,75.2524636,Psittacula columboides,Malabar Parakeet,Aves
2026-01-01,13.7123346,75.2524636,Aves,Birds,Aves
2026-01-01,13.7123346,75.2524636,Cuculinae,"Typical Cuckoos, Malkohas, and allies",Aves
2026-01-01,13.7123346,75.2524636,Centropus sinensis,Greater Coucal,Aves
2026-01-01,13.5701194444,77.9936694444,Ophisops leschenaultii,Leschenault's Snake-Eye,Reptilia
2026-01-01,12.9183124703,77.6800969988,Sturnia malabarica,Chestnut-tailed Starling,Aves
2026-01-01,12.9183124703,77.6800969988,Anas poecilorhyncha,Indian Spot-billed Duck,Aves
2026-01-01,12.9183124703,77.6800969988,Saxicola caprata,Pied Bushchat,Aves
2026-01-01,12.9183124703,77.6800969988,Tringa glareola,Wood Sandpiper,Aves
2026-01-01,12.9183124703,77.6800969988,Plegadis falcinellus,Glossy Ibis,Aves
2026-01-01,12.9183124703,77.6800969988,Ardea cinerea,Grey Heron,Aves
2026-01-01,12.9183124703,77.6800969988,Alcedo atthis,Common Kingfisher,Aves
2026-01-01,12.9183124703,77.6800969988,Spilopelia chinensis,Spotted Dove,Aves
2026-01-01,12.9183124703,77.6800969988,Halcyon smyrnensis,White-throated Kingfisher,Aves
2026-01-01,12.9183124703,77.6800969988,Metopidius indicus,Bronze-winged Jacana,Aves
2026-01-01,12.9183124703,77.6800969988,Himantopus himantopus,Black-winged Stilt,Aves
2026-01-01,12.9183124703,77.6800969988,Egretta garzetta,Little Egret,Aves
2026-01-01,12.9183124703,77.6800969988,Ardea purpurea,Purple Heron,Aves
2026-01-01,12.9183124703,77.6800969988,Ardea alba,Great Egret,Aves
2026-01-01,12.9183124703,77.6800969988,Mycteria leucocephala,Painted Stork,Aves
2026-01-01,12.9183124703,77.6800969988,Amaurornis phoenicurus,White-breasted Waterhen,Aves
2025-12-26,13.6642253879,77.4602443725,Anthus trivialis,Tree Pipit,Aves
2026-01-01,12.9183124703,77.6800969988,Ardeola grayii,Indian Pond-Heron,Aves
2026-01-01,13.0518962368,77.752507925,Centropus sinensis,Greater Coucal,Aves
2026-01-01,12.8600466667,77.7772366667,Vespertilionidae,Evening Bats,Mammalia
2025-12-28,12.4127692219,75.7195279375,Dryocopus javensis hodgsonii,White-bellied Woodpecker (Indian),Aves
2025-12-27,12.3474762921,75.8980835974,Icthyophaga ichthyaetus,Gray-headed Fish-Eagle,Aves
2025-12-27,12.347467449,75.8984560892,Lonchura striata,White-rumped Munia,Aves
2025-12-27,12.347490703,75.8985097334,Machlolophus aplonotus,Indian Yellow Tit,Aves
2025-12-26,13.6650476722,77.4601139501,Acrocephalidae,Reed Warblers and Allies,Aves
2026-01-01,15.2371420039,74.5386022702,Aves,Birds,Aves
2026-01-01,12.2780420673,76.6183887759,Dicrurus macrocercus,Black Drongo,Aves
2026-01-01,12.2780420663,76.6183887819,Merops philippinus,Blue-tailed Bee-eater,Aves
2025-09-29,12.4459091606,75.6850142777,Cnemaspis,Round-eyed Geckos,Reptilia
2025-11-03,13.1414878,77.5918118,Anas poecilorhyncha,Indian Spot-billed Duck,Aves
2025-12-31,12.910215131,77.6083096862,Hemidactylus parvimaculatus,Spotted House Gecko,Reptilia
2025-12-11,12.0501166667,76.6921366667,Nettapus coromandelianus,Cotton Pygmy-Goose,Aves
2025-12-11,12.0499783333,76.6944316667,Microcarbo niger,Little Cormorant,Aves
2025-12-11,12.0499983333,76.6948816667,Tringa glareola,Wood Sandpiper,Aves
2025-12-11,12.0020028035,76.7791958178,Ciconia episcopus,Asian Woolly-necked Stork,Aves
2025-12-11,12.0500133333,76.693735,Anas poecilorhyncha,Indian Spot-billed Duck,Aves
2025-08-22,12.1273219722,75.9414249722,Hoplobatrachus tigerinus,Indus Valley Bullfrog,Amphibia
2025-12-31,13.7524527778,76.8557166667,Passeriformes,Perching Birds,Aves
2026-01-02,12.8814748323,77.4638862035,Egretta,Small Egrets and Herons,Aves
2026-01-02,13.6141395,74.6705993,Numenius arquata,Eurasian Curlew,Aves
2026-01-02,13.6141395,74.6705993,Anarhynchus atrifrons,Tibetan Sand-Plover,Aves
